"","V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
"170",44165,"Tennessee","2020-05-30",167.318490247678,31.84625,402.591666666666,52.0844884072927,9.75,128.026388888889,46.9359634674923,8.65,117.058333333333,5.572,1,14,20.7103793945648,2.7,53.6125,6.63588680770554,1.1,16.9472222222222,371.262,312,475.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",11581.514363544,NA,406.797998847473,198.122216325114,881.539242960699
"171",44166,"Tennessee","2020-05-31",164.887097076023,29.69875,408.636111111111,51.4336440488476,9.35,127.106944444444,46.319328620571,8.4975,116.180555555556,5.535,1,14,20.1770394392845,2.49875,53.2222222222222,6.47382578259374,1.05,16.8375,376.797,313,488.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",11716.1715073061,NA,386.69289096787,184.888169190125,849.073178249924
"172",44167,"Tennessee","2020-06-01",161.73560498796,26.99125,409.438888888889,50.6325027691778,8.34875,125.754166666667,45.5511411592707,7.54875,114.395833333333,5.503,1,14,19.3858893016856,0,51.4730392156862,6.27997414860681,0.35,16.6680555555556,382.3,314,502,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",11850.8286510681,NA,366.858350829109,172.120724800392,813.310949526867
"173",44168,"Tennessee","2020-06-02",158.184598538012,24.0325,408.231944444444,49.6074588579291,7.24875,123.408333333333,44.5762865153079,6.44875,112.465277777778,5.412,1,14,18.7198080323357,0,50.6666666666667,6.0392439628483,0.2,15.8958333333333,387.712,315,516,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",11985.4857948302,NA,346.176940487023,158.351948281587,772.573616075702
"174",44169,"Tennessee","2020-06-03",153.993122359821,18.59875,394.565277777778,48.4430632610939,6.34875,123.704166666667,43.4639508427933,5.4975,111.430555555556,5.318,1,13.025,17.9429615583075,0,50.0027777777778,5.76199184726522,0.15,15.5013888888889,393.03,316,528.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",12120.1429385923,NA,325.394235324088,145.573883127468,733.313401904609
"175",44170,"Tennessee","2020-06-04",149.173153663571,14.9,387.493055555555,47.0815944100447,5.14875,122.172222222222,42.1668147918817,4.4425,109.631944444444,5.187,1,13,16.7996034399725,0,46.0571078431373,5.48293027175783,0,15.0555555555556,398.217,316.975,541.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",12254.8000823543,NA,306.598053074464,133.998650780111,692.697057855967
"176",44171,"Tennessee","2020-06-05",143.835718833849,10.9475,378.013888888889,45.6157149638803,3.85,119.783333333333,40.7681896456828,3.14875,107.6125,5.036,1,13,15.9645348985208,0,44.5066176470588,5.22636554867561,0,14.2291666666667,403.253,317,554.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",12389.4572261164,NA,289.939056982516,123.343993661203,660.813245815877
"177",44172,"Tennessee","2020-06-06",138.301665927073,6.54875,369.751388888889,44.042071001032,2.69875,117.063888888889,39.2781979360165,2,104.893055555556,4.854,0,13,15.2183703990368,0,42.4524509803922,4.96341439628483,0,13.8916666666667,408.107,318,567.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",12524.1143698784,NA,274.371608590406,114.075405999855,633.829461712064
"178",44173,"Tennessee","2020-06-07",132.453583333333,3.5,354.311111111111,42.3705645166839,2.34875,113.688888888889,37.7038341761266,1.7,100.925,4.671,0,12.025,14.3363524423805,0,39.8958333333333,4.6799243378053,0,12.7777777777778,412.778,318,580.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",12658.7715136405,NA,259.423793458693,105.945517446287,606.856172450585
"179",44174,"Tennessee","2020-06-08",126.594752184383,3.19875,344.015277777778,40.6418846061231,2.05,110.251388888889,36.0897507051944,1.5,97.9861111111111,4.437,0,12,13.595527003784,0,38.1666666666667,4.43454011007912,0,12.6125,417.215,318,592.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",12793.4286574025,NA,245.22166492213,96.8742289165966,578.866667438764
"180",44175,"Tennessee","2020-06-09",120.661725335397,2.85,328.405555555555,38.9531404196766,1.74875,107.668055555556,34.5239863089095,1.29875,95.5180555555555,4.208,0,12,12.812660629515,0,37.1166666666667,4.22867684898521,0,12.1138888888889,421.423,318,604.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",12928.0858011647,NA,231.876431667286,88.5661677579396,553.937981002033
"181",44176,"Tennessee","2020-06-10",114.814289215686,2.6,316.236111111111,37.267117629859,1.54875,104.123611111111,32.9739907292742,1.1,91.2763888888888,3.981,0,11,12.1731694014448,0,36.0069444444444,3.99859881320949,0,11.7222222222222,425.404,318,615.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",13062.7429449267,NA,218.774713600471,81.3801512080012,531.1711921487
"182",44177,"Tennessee","2020-06-11",109.491792707258,2.29875,304.4125,35.6259067079463,1.3,100.204166666667,31.475481871345,0.95,88.7611111111111,3.769,0,11,11.6216134158927,0,34.9472222222222,3.79453383212934,0,11.2363562091503,429.173,318,626,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",13197.4000886888,NA,205.889699139237,74.5707065806957,505.121400079317
"183",44178,"Tennessee","2020-06-12",104.331756931545,2.04875,290.958333333333,34.0056660130719,1.09875,96.6763888888889,30.0133131062952,0.75,86.1666666666667,3.554,0,10,11.0361790333677,0,34.9468137254902,3.5976461128311,0,10.4486111111111,432.727,318,635.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",13332.0572324508,NA,193.764425885579,68.1686555219814,481.546749492735
"184",44179,"Tennessee","2020-06-13",99.3714213622291,1.74875,284.233333333333,32.4635574131407,0.75,93.575,28.6306816477468,0.55,83.6152777777778,3.386,0,10,10.5087790161679,0,31.5041666666667,3.44971718266254,0,10.6152777777778,436.113,318,644.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",13466.7143762129,NA,182.320046947383,62.2657289387193,462.622400402371
"185",44180,"Tennessee","2020-06-14",94.7572331785346,1.54875,273.604166666667,30.9299147402821,0.5,89.2930555555555,27.2721932232542,0.35,79.1819444444444,3.214,0,9,10.0791870485036,0,31.1125,3.27833147574819,0,9.83888888888889,439.327,318,653.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",13601.371519975,NA,171.328455607182,57.0267446166836,433.202499726694
"186",44181,"Tennessee","2020-06-15",90.2092110767114,1.3,265.734722222222,29.4571511351909,0.24875,86.3944444444444,25.9655203302374,0.15,75.5777777777778,3.047,0,9,9.42971582387341,0,30,3.10948035775714,0,9.5578431372549,442.374,318,661.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",13736.028663737,NA,160.72041218935,52.093162542861,412.359462208208
"187",44182,"Tennessee","2020-06-16",85.9313276573787,1.09875,255.081944444444,28.0169875988992,0,82.9055555555555,24.6895786377709,0,72.9444444444444,2.894,0,9,8.97501790505676,0,27.6736111111111,2.93182831097351,0,8.78055555555556,445.268,318,669.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",13870.6858074991,NA,150.523552724881,47.3418244234519,393.01461590298
"188",44183,"Tennessee","2020-06-17",81.6459974372205,0.75,243.844444444444,26.6131458892329,0,78.3069444444444,23.4464931544548,0,69.8986111111111,2.756,0,8,8.35494778121775,0,26.5,2.7650885620915,0,8.61111111111111,448.024,318,678.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14005.3429512611,NA,140.844110027054,42.4127839726163,375.505700636189
"189",44184,"Tennessee","2020-06-18",77.4487313553492,0.5,234.297222222222,25.2263400412797,0,76.1166666666667,22.2227213966288,0,66.9541666666667,2.632,0,8,7.93899000687995,0,24.8347222222222,2.61455970072239,0,8.11862745098038,450.656,318,687.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14140.0000950232,NA,131.916775517744,38.0275608551223,357.375264854589
"190",44185,"Tennessee","2020-06-19",73.3106447368421,0.24875,223.075,23.8647327313382,0,70.9013888888889,21.0225203302374,0,62.8444444444444,2.505,0,8,7.39985601995184,0,25.2236111111111,2.46480708634331,0,7.89027777777778,453.161,318,695,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14274.6572387853,NA,123.737704263381,34.3924441662151,339.227085305494
"191",44186,"Tennessee","2020-06-20",69.3745685070519,0,212.840277777778,22.5645235466116,0,67.6777777777778,19.8682473856209,0,60.675,2.367,0,7,7.07086632266942,0,23.2944444444444,2.33071515307878,0,7.39027777777778,455.528,318,702.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14409.3143825473,NA,115.970495858393,31.0905207297066,322.055819715233
"192",44187,"Tennessee","2020-06-21",65.5917435672515,0,198.3375,21.3493727038184,0,65.0625,18.7942417612659,0,57.9569444444444,2.232,0,7,6.75820381836945,0,22.4250816993464,2.20038926728586,0,6.82516339869281,457.76,318,709.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14543.9715263094,NA,108.341876994249,27.9920127831399,305.931279421761
"193",44188,"Tennessee","2020-06-22",62.0068963192294,0,189.602777777778,20.1753952700378,0,62.0583333333333,17.7554721018232,0,55.1222222222222,2.09,0,7,6.32067442380461,0,21.5985294117647,2.07269941520468,0,6.77777777777778,459.85,318,715.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14678.6286700714,NA,101.166206499429,25.1964425907703,290.478170840349
"194",44189,"Tennessee","2020-06-23",58.5574669762642,0,181.791666666667,19.0942878568971,0,59.1777777777778,16.8051951840385,0,52.35,1.98,0,6,5.98219587203302,0,19.8472222222222,1.9604914000688,0,6.44722222222222,461.83,318,721.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14813.2858138335,NA,94.6151268389393,22.7271114744013,276.882494042371
"195",44190,"Tennessee","2020-06-24",55.3312643962848,0,174.745179738562,18.0647020295838,0,56.721568627451,15.8941394908841,0,50.2833333333333,1.869,0,6,5.58495438596491,0,19.4527777777778,1.85094800481596,0,6.33472222222222,463.699,318,727.125,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",14947.9429575956,NA,88.3066392980609,20.596221031365,262.040845882497
"196",44191,"Tennessee","2020-06-25",52.2617873065015,0,169.136928104575,17.0855070175439,0,54.0583333333333,15.0291115755074,0,47.8888888888889,1.771,0,6,5.28366375988992,0,18.4209150326797,1.73145110079119,0,5.82377450980392,465.47,318,733.15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",15082.6001013576,NA,82.403693594506,18.7009697160916,247.522945993929
"197",44192,"Tennessee","2020-06-26",49.3220257825937,0,159.601307189542,16.143882370141,0,51.4541666666667,14.1957884760922,0,45.3916666666667,1.677,0,5,4.88807192982456,0,17.2649122807018,1.64709253525972,0,5.61111111111111,467.147,318,739.15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",15217.2572451197,NA,77.1142814114243,16.8229999883566,232.76111357084
"198",44193,"Tennessee","2020-06-27",46.5128768489852,0,152.472712418301,15.2423724802202,0,48.3426470588235,13.3945279325765,0,42.8419117647059,1.584,0,5,4.65382480220158,0,16.7791666666667,1.54882158582731,0,5.22361111111111,468.731,318,745.15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",15351.9143888817,NA,72.327300789482,15.1679944027681,221.984616559325
"199",44194,"Tennessee","2020-06-28",43.9064242002064,0,145.001388888889,14.3909584623323,0,46.5300653594771,12.6507567079463,0,41.2269607843137,1.495,0,5,4.50933699690402,0,16.5027777777778,1.47506633986928,0,5.16666666666667,470.226,318,751.15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",15486.5715326438,NA,67.9136467503635,13.7293868445093,211.381685909699
"200",44195,"Tennessee","2020-06-29",41.5028472136223,0,137.840277777778,13.5818401960784,0,43.9458333333333,11.9382547815617,0,39.3888888888889,1.401,0,5,4.26129244926041,0,15.4840643274854,1.38571004471964,0,5,471.627,318,757.125,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",15621.2286764058,NA,63.7363814762123,12.4420539752347,200.75396122376
"201",44196,"Tennessee","2020-06-30",39.151117251462,0,130.969444444444,12.8096049535604,0,41.709068627451,11.2623341073271,0,36.6149509803922,1.323,0,4.02499999999998,3.94909055727554,0,14.0027777777778,1.30385331957344,0,4.66805555555555,472.95,318,762.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",15755.885820168,NA,59.6877459589168,11.2442431604955,190.298490585783
"202",44197,"Tennessee","2020-07-01",37.0308669246646,0,125.291666666667,12.0815639490884,0,39.5236111111111,10.6207676642587,0,34.6819444444444,1.242,0,4,3.79121394908841,0,14.1722222222222,1.22951869625043,0,4.22222222222222,474.192,318,767.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",15890.54296393,NA,55.6954065657668,10.1175478103105,179.765979141393
"203",44198,"Tennessee","2020-07-02",34.9111815445476,0,118.739624183006,11.3919823529412,0,37.6736111111111,10.0122655314757,0,33.1152777777778,1.18,0,4,3.47939239766082,0,13.6865497076023,1.14822549019608,0,4.00416666666666,475.372,318,772.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16025.2001076921,NA,51.8732414378962,9.0811600494897,169.52337821899
"204",44199,"Tennessee","2020-07-03",32.9245226866185,0,115.122058823529,10.7239088923289,0,35.9412581699346,9.42322880976952,0,31.4458333333333,1.129,0,4,3.21353133814929,0,13.0571078431373,1.07164169246646,0,4.05555555555556,476.501,318,777.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16159.8572514541,NA,48.4034841377689,8.16393514003139,160.125862687686
"205",44200,"Tennessee","2020-07-04",30.9892029927761,0,107.108741830065,10.0760548847609,0,34.240522875817,8.84677480220158,0,29.6735294117647,1.06,0,4,3.03174035087719,0,12.1677631578947,1.00453525971792,0,3.83455882352941,477.561,318,782,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16294.5143952162,NA,45.233758710891,7.3209824451711,151.014578987984
"206",44201,"Tennessee","2020-07-05",29.0180668042656,0,103.685294117647,9.46167106983144,0,32.1736111111111,8.29736011351909,0,28.1791666666667,0.993,0,3.02499999999998,2.8042418128655,0,11.7232843137255,0.934315600275198,0,3.61425438596491,478.554,318,785.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16429.1715389783,NA,42.2905265871379,6.5035054532811,142.156524386723
"207",44202,"Tennessee","2020-07-06",27.1343169246646,0,95.9472222222222,8.87253775369797,0,31.062908496732,7.76889210526316,0,27.7905701754386,0.93,0,3,2.62612416580667,0,10.7239035087719,0.869358083935329,0,3.50138888888889,479.484,318,788.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16563.8286827403,NA,39.6235527039692,5.76239950160962,134.003202142986
"208",44203,"Tennessee","2020-07-07",25.3663380116959,0,90.15,8.29574748882009,0,29.4472222222222,7.26102681458548,0,26.1694444444444,0.868,0,3,2.41618510491916,0,10.9458333333333,0.80315773993808,0,3.26491228070175,480.352,318,791.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16698.4858265024,NA,37.1351418448463,5.10368260955438,126.40406807072
"209",44204,"Tennessee","2020-07-08",23.5450832989336,0,85.8375,7.75681859305126,0,27.5625,6.77975015479876,0,24.5569444444444,0.81,0,3,2.17881324389405,0,10.6680555555556,0.73752220502236,0,2.8890350877193,481.162,318,794.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16833.1429702644,NA,34.7090892714038,4.56622968614101,120.540212991717
"210",44205,"Tennessee","2020-07-09",21.9143450980392,0,81.8527777777778,7.22457851737186,0,26.2263888888889,6.3071457000344,0,23.3347222222222,0.752,0,3,2.04703801169591,0,9.47132352941176,0.682852459580323,0,2.89166666666666,481.914,318,797.125,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",16967.8001140265,NA,32.3440673578205,4.08366022724658,114.654133471474
"211",44206,"Tennessee","2020-07-10",20.3675289473684,0,77.9583333333333,6.72272129342965,0,24.5069444444444,5.86376451668387,0,21.6666666666667,0.702,0,3,1.85584850361197,0,8.83897058823529,0.618964361885105,0,2.66710526315789,482.616,318,800.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",17102.4572577885,NA,30.1082172615975,3.64535341411829,107.762046155683
"212",44207,"Tennessee","2020-07-11",18.8311573099415,0,74.9208333333333,6.2371955624355,0,23.2277777777778,5.43370342277262,0,20.5611111111111,0.651,0,3,1.69315897832817,0,8.67058823529411,0.562540608875129,0,2.72222222222222,483.267,318,802.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",17237.1144015506,NA,28.0322402346991,3.24183880898636,100.959618033003
"213",44208,"Tennessee","2020-07-12",17.4185033195734,0,72.0319444444444,5.77739471964224,0,22.3902777777778,5.02555853113175,0,19.7861111111111,0.601,0,2,1.55951671826625,0,8.22401960784313,0.516909201926385,0,2.63196594427245,483.868,318,804.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",17371.7715453127,NA,26.1176806548154,2.86785446875729,95.5110783515498
"214",44209,"Tennessee","2020-07-13",16.0280174578603,0,68.4375816993464,5.33326499828001,0,21.4258040935673,4.62906173030616,0,19,0.548,0,2,1.41987837977296,0,7.84305555555555,0.467723598211214,0,2.42163742690058,484.416,318,807.075,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",17506.4286890747,NA,24.3859805096518,2.54355745106004,90.3586002242984
"215",44210,"Tennessee","2020-07-14",14.7240458376333,0,67.2441176470588,4.91870794633643,0,21.0041666666667,4.26435665634675,0,18.7236111111111,0.512,0,2,1.27307070863433,0,6.9001461988304,0.432961644306846,0,2.38888888888889,484.928,318,810.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",17641.0858328368,NA,22.8039753446979,2.26006791044492,84.7248056528158
"216",44211,"Tennessee","2020-07-15",13.5292652218782,0,65.1698529411765,4.5186299621603,0,20.5,3.90929513243894,0,18.0611111111111,0.464,0,2,1.15155835913313,0,6.84210526315789,0.392147506019952,0,2.36893274853801,485.392,318,812,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",17775.7429765988,NA,21.3396529175155,2.00906934675295,79.8276196483057
"217",44212,"Tennessee","2020-07-16",12.3615461128311,0,61.3208333333333,4.15036379428965,0,19.3388888888889,3.58385553835569,0,17.0597222222222,0.42,0,2,1.02311974544204,0,6.00147058823529,0.357375524595803,0,2.05278637770898,485.812,318,813.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",17910.4001203609,NA,19.9679647057978,1.78438801439479,76.2201123435981
"218",44213,"Tennessee","2020-07-17",11.3453869625043,0,56.0291666666666,3.80686465428277,0,17.8444444444444,3.28501554867561,0,16.0027777777778,0.383,0,2,0.985819074647403,0,6.15041666666667,0.329036119711042,0,1.63245614035088,486.195,318,814.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18045.057264123,NA,18.6546712887529,1.57986823581159,72.6828075577505
"219",44214,"Tennessee","2020-07-18",10.4041300137599,0,50.5819444444444,3.49124090127279,0,17.0073529411765,3.0129504127967,0,14.5953560371517,0.347,0,2,0.901459081527348,0,6.39232456140351,0.299691847265222,0,1.68516081871345,486.542,318,816.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18179.714407885,NA,17.3932481573569,1.39684025733732,68.6515279329149
"220",44215,"Tennessee","2020-07-19",9.50174088407293,0,48.8666666666666,3.19368455452356,0,15.7263888888889,2.75553044375645,0,13.4509803921569,0.32,0,2,0.800205572755418,0,5.76617647058823,0.267801737186103,0,1.63245614035088,486.862,318,818.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18314.3715516471,NA,16.2002685545534,1.23917440534569,64.672682031407
"221",44216,"Tennessee","2020-07-20",8.67981339869281,0,42.4549707602339,2.91989416924665,0,14.2796568627451,2.51625280357757,0,12.2313725490196,0.291,0,2,0.736217062263502,0,5.70665634674923,0.248367354661163,0,1.55614035087719,487.153,318,819.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18449.0286954091,NA,15.0981796266548,1.09930316505488,60.9487597617553
"222",44217,"Tennessee","2020-07-21",7.93405744754042,0,39.0323529411764,2.66412148262814,0,13.1156862745098,2.2945396628827,0,11.121568627451,0.261,0,1,0.66481389748882,0,5.58026315789474,0.224749518403853,0,1.52631578947368,487.414,318,820.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18583.6858391713,NA,14.0949099725522,0.976388632738963,57.5218724136008
"223",44218,"Tennessee","2020-07-22",7.2431302373581,0,38.321783625731,2.43693185414517,0,12.3894607843137,2.09953240454076,0,10.6120098039216,0.243,0,1,0.586254901960784,0,5.10540935672515,0.204662831097351,0,1.47434210526316,487.657,318,821.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18718.3429829333,NA,13.1754867438786,0.867886676080525,54.3710192723432
"224",44219,"Tennessee","2020-07-23",6.607208875129,0,36.1341503267974,2.22346835225318,0,11.9486842105263,1.91529019607843,0,10.3176169590643,0.223,0,1,0.51975472996216,0,4.8375,0.18450085999312,0,1.44444444444444,487.88,318,822.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18853.0001266954,NA,12.3370470326208,0.772392725897953,51.8889186673798
"225",44220,"Tennessee","2020-07-24",5.97947007223942,0,35.8446637426901,2.01649877880977,0,11.8902777777778,1.73325046439628,0,10.2236111111111,0.2,0,1,0.474870657034744,0,4.79179566563467,0.158571035431717,0,1.44444444444444,488.08,318,823.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",18987.6572704574,NA,11.559877162585,0.687471971591003,48.8309185487917
"226",44221,"Tennessee","2020-07-25",5.38610070519436,0,35.7803921568627,1.82090519435845,0,11.5555555555556,1.56180916752666,0,9.8375,0.183,0,1,0.411862401100791,0,4.7905701754386,0.13831561747506,0,1.35332817337461,488.263,318,824.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",19122.3144142195,NA,10.8152753153238,0.610427999868989,46.0855472098803
"227",44222,"Tennessee","2020-07-26",4.85873130374957,0,35.4504385964912,1.64172304781562,0,11.0597222222222,1.40663849329205,0,9.68475232198142,0.162,0,1,0.371025799793602,0,4.52933436532507,0.124541451668387,0,1.33333333333333,488.425,318,825.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",19256.9715579816,NA,10.1006864503622,0.540567952417769,43.9125985990977
"228",44223,"Tennessee","2020-07-27",4.36937856897145,0,34.075773993808,1.48707186102511,0,10.8335526315789,1.27316575507396,0,9.52704678362573,0.149,0,1,0.329327829377365,0,4.16691176470588,0.12031045751634,0,1.36893274853801,488.574,318,826.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",19391.6287017436,NA,9.42729719881341,0.470412865746766,41.8160890604369
"229",44224,"Tennessee","2020-07-28",3.92594408324733,0,34.0027777777778,1.34213281733746,0,10.7232843137255,1.14759122807018,0,9.38969298245614,0.133,0,1,0.307348985208118,0,4.47434210526316,0.105208462332301,0,1.36842105263158,488.707,318,827.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",19526.2858455057,NA,8.82110909332428,0.410260125994682,39.5188038948923
"230",44225,"Tennessee","2020-07-29",3.50362569659443,0,33.1684210526316,1.20150927072583,0,10.3546439628483,1.02624886480908,0,9.2359907120743,0.115,0,1,0.244530099759202,0,4.16666666666667,0.0887519779841761,0,1.33333333333333,488.822,318,828.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",19660.9429892677,NA,8.27993807949685,0.359171576285735,37.2151733105304
"231",44226,"Tennessee","2020-07-30",3.1232178878569,0,32.4743421052632,1.07364910560716,0,10.1216503267974,0.915266133470932,0,8.94730392156863,0.101,0,1,0.209529067767458,0,4.05270467836257,0.0731759545923633,0,1.22222222222222,488.923,318,829.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",19795.6001330298,NA,7.78749848919269,0.317331721144728,35.5469410972902
"232",44227,"Tennessee","2020-07-31",2.58269604403165,0,28.2419117647059,0.91634047127623,0,9.00131578947368,0.773821448228414,0,7.94868421052631,0.092,0,1,0,0,0,0.0203832129342965,0,0.315789473684211,489.015,318,830.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",19930.2572767918,NA,7.3337194884941,0.282271018298343,33.9901532867923
"233",44228,"Tennessee","2020-08-01",2.10789459924321,0,23.6671052631579,0.773531510147919,0,7.78333333333333,0.64409963880289,0,6.77916666666667,0.087,0,1,0,0,0,0.0169927760577915,0,0.277777777777778,489.102,318,831.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",20064.9144205539,NA,6.90734842080995,0.25086650417652,32.4738677848363
"234",44229,"Tennessee","2020-08-02",1.67224525283798,0,18.9444444444444,0.633557000343997,0,6.76642156862745,0.517443997248022,0,5.73684210526316,0.076,0,1,0,0,0,0.0123928448572411,0,0.222222222222222,489.178,318,832,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",20199.571564316,NA,6.51145263315272,0.221191418357193,30.9019106063992
"235",44230,"Tennessee","2020-08-03",1.28905725834193,0,14.7789215686275,0.494807481940144,0,5.33421052631579,0.395563071895425,0,4.47368421052632,0.062,0,1,0,0,0,0,0,0,489.24,318,832.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",20334.228708078,NA,6.14375897820853,0.194711032044143,29.4225632445887
