"","DATE","COUNTY","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","POS_TESTS","NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_RECOVERED","TOTAL_RECOVERED","NEW_ACTIVE","TOTAL_ACTIVE","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED"
"5527",2020-05-19,"Rutherford",906,22,TRUE,TRUE,906,9323,10229,273,0,19,TRUE,TRUE,4,496,FALSE,TRUE
"5528",2020-05-19,"Scott",11,-1,TRUE,TRUE,11,543,554,13,0,0,FALSE,TRUE,-1,0,FALSE,FALSE
"5529",2020-05-19,"Sequatchie",9,-1,TRUE,TRUE,9,824,833,5,0,0,TRUE,TRUE,-2,2,FALSE,TRUE
"5530",2020-05-19,"Sevier",68,-1,TRUE,TRUE,68,3391,3459,330,0,2,FALSE,TRUE,-1,4,FALSE,TRUE
"5531",2020-05-19,"Shelby",3936,90,TRUE,TRUE,3936,40729,44665,1301,0,87,TRUE,TRUE,-11,1307,TRUE,TRUE
"5532",2020-05-19,"Smith",29,4,TRUE,TRUE,29,733,762,26,0,1,FALSE,TRUE,4,7,FALSE,TRUE
"5533",2020-05-19,"Stewart",8,1,TRUE,TRUE,8,294,302,6,0,0,FALSE,TRUE,1,5,FALSE,TRUE
"5534",2020-05-19,"Sullivan",57,0,TRUE,FALSE,57,3350,3407,91,0,2,FALSE,TRUE,0,4,FALSE,TRUE
"5535",2020-05-19,"Sumner",768,19,TRUE,TRUE,768,6358,7126,404,0,41,TRUE,TRUE,17,369,FALSE,TRUE
"5536",2020-05-19,"Tipton",407,2,TRUE,TRUE,407,2998,3405,89,0,2,TRUE,TRUE,-9,302,FALSE,TRUE
"5537",2020-05-19,"Trousdale",1384,1,TRUE,TRUE,1384,1701,3085,12,0,4,TRUE,TRUE,-785,483,FALSE,TRUE
"5538",2020-05-19,"Unicoi",3,0,TRUE,FALSE,3,390,393,2,0,0,TRUE,TRUE,-1,0,FALSE,FALSE
"5539",2020-05-19,"Union",4,0,TRUE,FALSE,4,412,416,14,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5540",2020-05-19,"Van Buren",4,0,TRUE,FALSE,4,297,301,7,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5541",2020-05-19,"Warren",16,0,TRUE,FALSE,16,1478,1494,32,0,0,FALSE,TRUE,0,6,FALSE,FALSE
"5542",2020-05-19,"Washington",70,4,TRUE,TRUE,70,2739,2809,16,0,0,TRUE,TRUE,1,8,TRUE,TRUE
"5543",2020-05-19,"Wayne",63,0,TRUE,FALSE,63,2154,2217,5,0,0,FALSE,TRUE,0,59,FALSE,TRUE
"5544",2020-05-19,"Weakley",27,1,TRUE,TRUE,27,884,911,20,0,0,FALSE,TRUE,1,4,FALSE,TRUE
"5545",2020-05-19,"White",21,2,TRUE,TRUE,21,1081,1102,16,0,0,TRUE,TRUE,1,9,FALSE,TRUE
"5546",2020-05-19,"Williamson",492,12,TRUE,TRUE,492,8005,8497,179,0,10,TRUE,TRUE,8,147,FALSE,TRUE
"5547",2020-05-19,"Wilson",338,11,TRUE,TRUE,338,4696,5034,279,0,8,TRUE,TRUE,10,129,FALSE,TRUE
"5548",2020-05-20,"Anderson",37,0,TRUE,FALSE,37,3756,3793,72,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"5549",2020-05-20,"Bedford",259,2,TRUE,TRUE,259,2117,2376,14,0,4,TRUE,TRUE,-2,58,FALSE,TRUE
"5550",2020-05-20,"Benton",7,0,TRUE,FALSE,7,679,686,6,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5551",2020-05-20,"Bledsoe",607,0,TRUE,FALSE,607,3204,3811,1,0,1,TRUE,TRUE,-1,8,FALSE,TRUE
"5552",2020-05-20,"Blount",76,0,TRUE,FALSE,76,2670,2746,50,0,3,TRUE,TRUE,-2,6,FALSE,TRUE
"5553",2020-05-20,"Bradley",84,0,TRUE,FALSE,84,2058,2142,15,0,1,FALSE,TRUE,0,14,FALSE,TRUE
"5554",2020-05-20,"Campbell",17,0,TRUE,FALSE,17,1225,1242,32,0,1,FALSE,TRUE,0,0,FALSE,TRUE
"5555",2020-05-20,"Cannon",13,0,TRUE,FALSE,13,445,458,7,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5556",2020-05-20,"Carroll",26,1,TRUE,TRUE,26,1061,1087,25,0,1,TRUE,TRUE,0,7,FALSE,TRUE
"5557",2020-05-20,"Carter",19,0,TRUE,FALSE,19,1184,1203,1,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5558",2020-05-20,"Cheatham",94,1,TRUE,TRUE,94,1542,1636,9,0,0,FALSE,TRUE,1,51,FALSE,TRUE
"5559",2020-05-20,"Chester",12,0,TRUE,FALSE,12,544,556,9,0,0,TRUE,TRUE,-1,1,FALSE,TRUE
"5560",2020-05-20,"Claiborne",8,0,TRUE,FALSE,8,616,624,17,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5561",2020-05-20,"Clay",6,0,TRUE,FALSE,6,360,366,3,0,0,TRUE,TRUE,-1,0,FALSE,FALSE
"5562",2020-05-20,"Cocke",20,0,TRUE,FALSE,20,829,849,14,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"5563",2020-05-20,"Coffee",62,-1,TRUE,TRUE,62,1828,1890,9,0,0,TRUE,TRUE,0,23,FALSE,TRUE
"5564",2020-05-20,"Crockett",14,0,TRUE,FALSE,14,434,448,7,0,1,FALSE,TRUE,0,3,FALSE,TRUE
"5565",2020-05-20,"Cumberland",94,0,TRUE,FALSE,94,3086,3180,57,0,1,TRUE,TRUE,-1,28,FALSE,TRUE
"5566",2020-05-20,"Davidson",4222,48,TRUE,TRUE,4222,28784,33006,998,2,48,TRUE,TRUE,-66,1615,TRUE,TRUE
"5567",2020-05-20,"Decatur",5,0,TRUE,FALSE,5,283,288,4,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5568",2020-05-20,"Dekalb",32,0,TRUE,FALSE,32,1066,1098,8,0,0,FALSE,TRUE,0,12,FALSE,FALSE
"5569",2020-05-20,"Dickson",94,1,TRUE,TRUE,94,1816,1910,15,0,0,TRUE,TRUE,0,43,FALSE,TRUE
"5570",2020-05-20,"Dyer",45,0,TRUE,FALSE,45,1201,1246,25,0,0,TRUE,TRUE,-3,7,FALSE,TRUE
"5571",2020-05-20,"Fayette",95,0,TRUE,FALSE,95,2336,2431,32,0,2,TRUE,TRUE,-4,16,FALSE,TRUE
"5572",2020-05-20,"Fentress",9,0,TRUE,FALSE,9,579,588,3,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"5573",2020-05-20,"Franklin",43,0,TRUE,FALSE,43,1774,1817,2,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"5574",2020-05-20,"Gibson",59,0,TRUE,FALSE,59,2014,2073,34,0,1,TRUE,TRUE,-4,5,FALSE,TRUE
"5575",2020-05-20,"Giles",12,0,TRUE,FALSE,12,823,835,6,0,0,FALSE,TRUE,0,4,FALSE,TRUE
"5576",2020-05-20,"Grainger",6,0,TRUE,FALSE,6,495,501,8,0,0,TRUE,TRUE,-1,0,FALSE,TRUE
"5577",2020-05-20,"Greene",46,0,TRUE,FALSE,46,1583,1629,2,0,2,FALSE,TRUE,0,0,FALSE,TRUE
"5578",2020-05-20,"Grundy",31,0,TRUE,FALSE,31,429,460,0,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"5579",2020-05-20,"Hamblen",24,0,TRUE,FALSE,24,2091,2115,26,0,2,FALSE,TRUE,0,4,TRUE,TRUE
"5580",2020-05-20,"Hamilton",402,25,TRUE,TRUE,402,6219,6621,318,0,13,TRUE,TRUE,17,228,FALSE,TRUE
"5581",2020-05-20,"Hancock",1,0,TRUE,FALSE,1,119,120,-1,0,0,FALSE,FALSE,0,1,FALSE,FALSE
"5582",2020-05-20,"Hardeman",183,0,TRUE,FALSE,183,4763,4946,10,0,0,TRUE,TRUE,-1,162,FALSE,TRUE
"5583",2020-05-20,"Hardin",10,0,TRUE,FALSE,10,1303,1313,7,0,1,FALSE,TRUE,0,3,FALSE,TRUE
"5584",2020-05-20,"Hawkins",31,0,TRUE,FALSE,31,1311,1342,6,0,2,FALSE,TRUE,0,0,FALSE,TRUE
"5585",2020-05-20,"Haywood",29,0,TRUE,FALSE,29,677,706,19,0,1,TRUE,TRUE,-2,4,FALSE,TRUE
"5586",2020-05-20,"Henderson",12,0,TRUE,FALSE,12,876,888,36,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5587",2020-05-20,"Henry",20,0,TRUE,FALSE,20,1132,1152,13,0,0,TRUE,TRUE,-1,5,TRUE,TRUE
"5588",2020-05-20,"Hickman",52,0,TRUE,FALSE,52,816,868,2,0,0,FALSE,TRUE,0,10,FALSE,TRUE
"5589",2020-05-20,"Houston",7,0,TRUE,FALSE,7,237,244,0,0,0,TRUE,TRUE,-1,2,FALSE,TRUE
"5590",2020-05-20,"Humphreys",12,0,TRUE,FALSE,12,509,521,15,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"5591",2020-05-20,"Jackson",13,0,TRUE,FALSE,13,528,541,6,0,0,FALSE,TRUE,0,6,FALSE,TRUE
"5592",2020-05-20,"Jefferson",26,0,TRUE,FALSE,26,1504,1530,28,0,0,FALSE,TRUE,0,3,FALSE,FALSE
"5593",2020-05-20,"Johnson",15,0,TRUE,FALSE,15,1861,1876,1,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5594",2020-05-20,"Knox",319,6,TRUE,TRUE,319,12761,13080,426,0,5,TRUE,TRUE,-13,32,FALSE,TRUE
"5595",2020-05-20,"Lake",403,0,TRUE,FALSE,403,1209,1612,12,0,0,TRUE,TRUE,-2,346,FALSE,FALSE
"5596",2020-05-20,"Lauderdale",50,2,TRUE,TRUE,50,3036,3086,15,0,1,TRUE,TRUE,1,17,FALSE,TRUE
"5597",2020-05-20,"Lawrence",22,1,TRUE,TRUE,22,1238,1260,4,0,0,FALSE,TRUE,1,5,FALSE,TRUE
"5598",2020-05-20,"Lewis",2,0,TRUE,FALSE,2,242,244,0,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5599",2020-05-20,"Lincoln",19,2,TRUE,TRUE,19,1045,1064,6,0,0,TRUE,TRUE,1,3,FALSE,TRUE
"5600",2020-05-20,"Loudon",102,5,TRUE,TRUE,102,1487,1589,35,0,0,FALSE,TRUE,5,59,TRUE,TRUE
"5601",2020-05-20,"Macon",93,0,TRUE,FALSE,93,1195,1288,22,0,3,TRUE,TRUE,-4,42,FALSE,TRUE
"5602",2020-05-20,"Madison",162,0,TRUE,FALSE,162,4442,4604,74,0,2,TRUE,TRUE,-1,13,FALSE,TRUE
"5603",2020-05-20,"Marion",35,1,TRUE,TRUE,35,701,736,12,0,1,FALSE,TRUE,1,10,FALSE,TRUE
"5604",2020-05-20,"Marshall",27,1,TRUE,TRUE,27,889,916,3,0,1,TRUE,TRUE,0,5,FALSE,TRUE
"5605",2020-05-20,"Maury",73,2,TRUE,TRUE,73,2418,2491,15,0,0,FALSE,TRUE,2,31,FALSE,TRUE
"5606",2020-05-20,"McMinn",125,0,TRUE,FALSE,125,2261,2386,20,0,12,TRUE,TRUE,-6,23,FALSE,TRUE
"5607",2020-05-20,"McNairy",12,0,TRUE,FALSE,12,639,651,17,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5608",2020-05-20,"Meigs",22,0,TRUE,FALSE,22,405,427,2,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"5609",2020-05-20,"Monroe",53,2,TRUE,TRUE,53,786,839,23,0,2,TRUE,TRUE,0,23,FALSE,TRUE
"5610",2020-05-20,"Montgomery",216,0,TRUE,FALSE,216,6066,6282,93,0,2,TRUE,TRUE,-2,108,TRUE,TRUE
"5611",2020-05-20,"Moore",3,0,TRUE,FALSE,3,313,316,52,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5612",2020-05-20,"Morgan",17,0,TRUE,FALSE,17,2879,2896,9,0,0,FALSE,TRUE,0,11,FALSE,FALSE
"5613",2020-05-20,"Obion",20,1,TRUE,TRUE,20,797,817,7,0,1,FALSE,TRUE,1,5,FALSE,TRUE
"5614",2020-05-20,"Out of State",344,-26,TRUE,TRUE,344,54712,55056,2066,-1,4,TRUE,TRUE,-28,173,FALSE,TRUE
"5615",2020-05-20,"Overton",18,0,TRUE,FALSE,18,1092,1110,42,0,0,TRUE,TRUE,-3,5,FALSE,TRUE
"5616",2020-05-20,"Pending",70,4,TRUE,TRUE,70,35093,35163,640,0,0,FALSE,TRUE,4,69,FALSE,FALSE
"5617",2020-05-20,"Perry",13,0,TRUE,FALSE,13,133,146,0,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5618",2020-05-20,"Pickett",2,0,TRUE,FALSE,2,223,225,6,0,0,FALSE,FALSE,0,2,FALSE,FALSE
"5619",2020-05-20,"Polk",14,0,TRUE,FALSE,14,438,452,1,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5620",2020-05-20,"Putnam",310,24,TRUE,TRUE,310,3402,3712,83,0,5,TRUE,TRUE,7,162,TRUE,TRUE
"5621",2020-05-20,"Rhea",13,-2,TRUE,TRUE,13,954,967,5,0,0,TRUE,TRUE,-3,5,FALSE,TRUE
"5622",2020-05-20,"Roane",9,0,TRUE,FALSE,9,2586,2595,40,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5623",2020-05-20,"Robertson",301,3,TRUE,TRUE,301,2784,3085,30,0,0,TRUE,TRUE,-2,122,FALSE,TRUE
"5624",2020-05-20,"Rutherford",913,7,TRUE,TRUE,913,9547,10460,231,0,19,TRUE,TRUE,-11,485,FALSE,TRUE
"5625",2020-05-20,"Scott",11,0,TRUE,FALSE,11,551,562,8,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5626",2020-05-20,"Sequatchie",9,0,TRUE,FALSE,9,826,835,2,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5627",2020-05-20,"Sevier",68,0,TRUE,FALSE,68,3559,3627,168,0,2,TRUE,TRUE,-3,1,FALSE,TRUE
"5628",2020-05-20,"Shelby",3973,37,TRUE,TRUE,3973,41690,45663,998,3,90,TRUE,TRUE,-38,1269,TRUE,TRUE
"5629",2020-05-20,"Smith",29,0,TRUE,FALSE,29,741,770,8,0,1,TRUE,TRUE,-1,6,FALSE,TRUE
"5630",2020-05-20,"Stewart",8,0,TRUE,FALSE,8,299,307,5,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"5631",2020-05-20,"Sullivan",58,1,TRUE,TRUE,58,3369,3427,20,0,2,TRUE,TRUE,-2,2,FALSE,TRUE
"5632",2020-05-20,"Sumner",769,1,TRUE,TRUE,769,6686,7455,329,0,41,TRUE,TRUE,-2,367,FALSE,TRUE
"5633",2020-05-20,"Tipton",409,2,TRUE,TRUE,409,3054,3463,58,0,2,TRUE,TRUE,-42,260,FALSE,TRUE
"5634",2020-05-20,"Trousdale",1384,0,TRUE,FALSE,1384,1724,3108,23,0,4,TRUE,TRUE,-430,53,FALSE,TRUE
"5635",2020-05-20,"Unicoi",3,0,TRUE,FALSE,3,391,394,1,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5636",2020-05-20,"Union",4,0,TRUE,FALSE,4,414,418,2,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5637",2020-05-20,"Van Buren",4,0,TRUE,FALSE,4,298,302,1,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5638",2020-05-20,"Warren",16,0,TRUE,FALSE,16,1484,1500,6,0,0,TRUE,TRUE,-1,5,FALSE,FALSE
"5639",2020-05-20,"Washington",71,1,TRUE,TRUE,71,2741,2812,3,0,0,FALSE,TRUE,1,9,FALSE,TRUE
"5640",2020-05-20,"Wayne",63,0,TRUE,FALSE,63,2154,2217,0,0,0,FALSE,TRUE,0,59,FALSE,TRUE
"5641",2020-05-20,"Weakley",26,-1,TRUE,TRUE,26,900,926,15,0,0,FALSE,TRUE,-1,3,FALSE,TRUE
"5642",2020-05-20,"White",22,1,TRUE,TRUE,22,1100,1122,20,0,0,TRUE,TRUE,0,9,TRUE,TRUE
"5643",2020-05-20,"Williamson",488,-4,TRUE,TRUE,488,8107,8595,98,0,10,TRUE,TRUE,-9,138,FALSE,TRUE
"5644",2020-05-20,"Wilson",344,6,TRUE,TRUE,344,4853,5197,163,0,8,TRUE,TRUE,-11,118,FALSE,TRUE
"5645",2020-05-21,"Anderson",37,0,TRUE,FALSE,37,3813,3850,57,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"5646",2020-05-21,"Bedford",262,3,TRUE,TRUE,262,2184,2446,70,0,4,TRUE,TRUE,-2,56,FALSE,TRUE
"5647",2020-05-21,"Benton",7,0,TRUE,FALSE,7,686,693,7,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5648",2020-05-21,"Bledsoe",607,0,TRUE,FALSE,607,3217,3824,13,0,1,TRUE,TRUE,-3,5,FALSE,TRUE
"5649",2020-05-21,"Blount",77,1,TRUE,TRUE,77,2737,2814,68,0,3,TRUE,TRUE,-2,4,FALSE,TRUE
"5650",2020-05-21,"Bradley",89,5,TRUE,TRUE,89,2123,2212,70,0,1,TRUE,TRUE,4,18,FALSE,TRUE
"5651",2020-05-21,"Campbell",17,0,TRUE,FALSE,17,1247,1264,22,0,1,FALSE,TRUE,0,0,FALSE,TRUE
"5652",2020-05-21,"Cannon",15,2,TRUE,TRUE,15,450,465,7,0,0,FALSE,TRUE,2,4,FALSE,TRUE
"5653",2020-05-21,"Carroll",26,0,TRUE,FALSE,26,1098,1124,37,0,1,TRUE,TRUE,-1,6,TRUE,TRUE
"5654",2020-05-21,"Carter",19,0,TRUE,FALSE,19,1205,1224,21,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5655",2020-05-21,"Cheatham",97,3,TRUE,TRUE,97,1595,1692,56,0,0,TRUE,TRUE,-1,50,FALSE,TRUE
"5656",2020-05-21,"Chester",12,0,TRUE,FALSE,12,551,563,7,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5657",2020-05-21,"Claiborne",8,0,TRUE,FALSE,8,625,633,9,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5658",2020-05-21,"Clay",6,0,TRUE,FALSE,6,369,375,9,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5659",2020-05-21,"Cocke",20,0,TRUE,FALSE,20,861,881,32,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"5660",2020-05-21,"Coffee",63,1,TRUE,TRUE,63,1886,1949,59,0,0,TRUE,TRUE,-1,22,FALSE,TRUE
"5661",2020-05-21,"Crockett",14,0,TRUE,FALSE,14,436,450,2,0,1,FALSE,TRUE,0,3,FALSE,TRUE
"5662",2020-05-21,"Cumberland",96,2,TRUE,TRUE,96,3172,3268,88,0,1,TRUE,TRUE,-2,26,FALSE,TRUE
"5663",2020-05-21,"Davidson",4292,70,TRUE,TRUE,4292,29129,33421,415,0,48,TRUE,TRUE,-68,1547,TRUE,TRUE
"5664",2020-05-21,"Decatur",5,0,TRUE,FALSE,5,286,291,3,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5665",2020-05-21,"Dekalb",32,0,TRUE,FALSE,32,1095,1127,29,0,0,TRUE,TRUE,-1,11,FALSE,FALSE
"5666",2020-05-21,"Dickson",97,3,TRUE,TRUE,97,1880,1977,67,0,0,FALSE,TRUE,3,46,FALSE,TRUE
"5667",2020-05-21,"Dyer",45,0,TRUE,FALSE,45,1212,1257,11,0,0,FALSE,TRUE,0,7,FALSE,TRUE
"5668",2020-05-21,"Fayette",98,3,TRUE,TRUE,98,2413,2511,80,0,2,TRUE,TRUE,2,18,TRUE,TRUE
"5669",2020-05-21,"Fentress",9,0,TRUE,FALSE,9,596,605,17,0,0,TRUE,TRUE,-1,4,FALSE,TRUE
"5670",2020-05-21,"Franklin",44,1,TRUE,TRUE,44,1820,1864,47,0,1,FALSE,TRUE,1,7,FALSE,TRUE
"5671",2020-05-21,"Gibson",59,0,TRUE,FALSE,59,2029,2088,15,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"5672",2020-05-21,"Giles",12,0,TRUE,FALSE,12,855,867,32,0,0,FALSE,TRUE,0,4,FALSE,TRUE
"5673",2020-05-21,"Grainger",6,0,TRUE,FALSE,6,502,508,7,0,0,FALSE,TRUE,0,0,FALSE,TRUE
"5674",2020-05-21,"Greene",46,0,TRUE,FALSE,46,1618,1664,35,0,2,FALSE,TRUE,0,0,FALSE,TRUE
"5675",2020-05-21,"Grundy",31,0,TRUE,FALSE,31,435,466,6,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"5676",2020-05-21,"Hamblen",24,0,TRUE,FALSE,24,2126,2150,35,0,2,TRUE,TRUE,-2,2,FALSE,TRUE
"5677",2020-05-21,"Hamilton",425,23,TRUE,TRUE,425,6401,6826,205,0,13,TRUE,TRUE,17,245,TRUE,TRUE
"5678",2020-05-21,"Hancock",1,0,TRUE,FALSE,1,120,121,1,0,0,FALSE,FALSE,0,1,FALSE,FALSE
"5679",2020-05-21,"Hardeman",184,1,TRUE,TRUE,184,4793,4977,31,0,0,TRUE,TRUE,-68,94,FALSE,TRUE
"5680",2020-05-21,"Hardin",10,0,TRUE,FALSE,10,1314,1324,11,1,2,FALSE,TRUE,-1,2,FALSE,TRUE
"5681",2020-05-21,"Hawkins",31,0,TRUE,FALSE,31,1327,1358,16,0,2,FALSE,TRUE,0,0,FALSE,TRUE
"5682",2020-05-21,"Haywood",29,0,TRUE,FALSE,29,682,711,5,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"5683",2020-05-21,"Henderson",12,0,TRUE,FALSE,12,890,902,14,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5684",2020-05-21,"Henry",28,8,TRUE,TRUE,28,1187,1215,63,0,0,FALSE,TRUE,8,13,TRUE,TRUE
"5685",2020-05-21,"Hickman",52,0,TRUE,FALSE,52,837,889,21,0,0,TRUE,TRUE,-2,8,FALSE,TRUE
"5686",2020-05-21,"Houston",7,0,TRUE,FALSE,7,240,247,3,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5687",2020-05-21,"Humphreys",12,0,TRUE,FALSE,12,525,537,16,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"5688",2020-05-21,"Jackson",13,0,TRUE,FALSE,13,531,544,3,0,0,FALSE,TRUE,0,6,FALSE,TRUE
"5689",2020-05-21,"Jefferson",27,1,TRUE,TRUE,27,1525,1552,22,0,0,TRUE,TRUE,0,3,FALSE,FALSE
"5690",2020-05-21,"Johnson",15,0,TRUE,FALSE,15,1869,1884,8,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5691",2020-05-21,"Knox",321,2,TRUE,TRUE,321,12960,13281,201,0,5,TRUE,TRUE,1,33,TRUE,TRUE
"5692",2020-05-21,"Lake",403,0,TRUE,FALSE,403,1211,1614,2,0,0,TRUE,TRUE,-1,345,FALSE,FALSE
"5693",2020-05-21,"Lauderdale",51,1,TRUE,TRUE,51,3075,3126,40,0,1,FALSE,TRUE,1,18,FALSE,TRUE
"5694",2020-05-21,"Lawrence",22,0,TRUE,FALSE,22,1276,1298,38,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"5695",2020-05-21,"Lewis",2,0,TRUE,FALSE,2,255,257,13,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5696",2020-05-21,"Lincoln",22,3,TRUE,TRUE,22,1082,1104,40,0,0,TRUE,TRUE,2,5,FALSE,TRUE
"5697",2020-05-21,"Loudon",110,8,TRUE,TRUE,110,1507,1617,28,0,0,TRUE,TRUE,4,63,FALSE,TRUE
"5698",2020-05-21,"Macon",93,0,TRUE,FALSE,93,1202,1295,7,0,3,TRUE,TRUE,-3,39,FALSE,TRUE
"5699",2020-05-21,"Madison",162,0,TRUE,FALSE,162,4473,4635,31,0,2,TRUE,TRUE,-1,12,TRUE,TRUE
"5700",2020-05-21,"Marion",35,0,TRUE,FALSE,35,713,748,12,0,1,TRUE,TRUE,-1,9,FALSE,TRUE
"5701",2020-05-21,"Marshall",27,0,TRUE,FALSE,27,909,936,20,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"5702",2020-05-21,"Maury",74,1,TRUE,TRUE,74,2479,2553,62,0,0,TRUE,TRUE,0,31,FALSE,TRUE
"5703",2020-05-21,"McMinn",124,-1,TRUE,TRUE,124,2281,2405,19,0,12,FALSE,TRUE,-1,22,FALSE,TRUE
"5704",2020-05-21,"McNairy",12,0,TRUE,FALSE,12,648,660,9,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5705",2020-05-21,"Meigs",22,0,TRUE,FALSE,22,409,431,4,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"5706",2020-05-21,"Monroe",55,2,TRUE,TRUE,55,793,848,9,0,2,FALSE,TRUE,2,25,FALSE,TRUE
"5707",2020-05-21,"Montgomery",217,1,TRUE,TRUE,217,6247,6464,182,0,2,TRUE,TRUE,0,108,TRUE,TRUE
"5708",2020-05-21,"Moore",3,0,TRUE,FALSE,3,319,322,6,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5709",2020-05-21,"Morgan",17,0,TRUE,FALSE,17,2888,2905,9,0,0,FALSE,TRUE,0,11,FALSE,FALSE
"5710",2020-05-21,"Obion",20,0,TRUE,FALSE,20,811,831,14,0,1,TRUE,TRUE,-1,4,FALSE,TRUE
"5711",2020-05-21,"Out of State",339,-5,TRUE,TRUE,339,55613,55952,896,0,4,TRUE,TRUE,-15,158,FALSE,TRUE
"5712",2020-05-21,"Overton",18,0,TRUE,FALSE,18,1118,1136,26,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"5713",2020-05-21,"Pending",67,-3,TRUE,TRUE,67,35573,35640,477,0,0,TRUE,TRUE,-4,65,FALSE,FALSE
"5714",2020-05-21,"Perry",13,0,TRUE,FALSE,13,139,152,6,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5715",2020-05-21,"Pickett",2,0,TRUE,FALSE,2,224,226,1,0,0,FALSE,FALSE,0,2,FALSE,FALSE
"5716",2020-05-21,"Polk",14,0,TRUE,FALSE,14,451,465,13,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5717",2020-05-21,"Putnam",321,11,TRUE,TRUE,321,3415,3736,24,0,5,TRUE,TRUE,8,170,FALSE,TRUE
"5718",2020-05-21,"Rhea",188,175,TRUE,TRUE,188,1042,1230,263,0,0,TRUE,TRUE,174,179,TRUE,TRUE
"5719",2020-05-21,"Roane",9,0,TRUE,FALSE,9,2619,2628,33,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5720",2020-05-21,"Robertson",317,16,TRUE,TRUE,317,2885,3202,117,0,0,TRUE,TRUE,10,132,TRUE,TRUE
"5721",2020-05-21,"Rutherford",930,17,TRUE,TRUE,930,9664,10594,134,1,20,TRUE,TRUE,5,490,TRUE,TRUE
"5722",2020-05-21,"Scott",11,0,TRUE,FALSE,11,559,570,8,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5723",2020-05-21,"Sequatchie",10,1,TRUE,TRUE,10,840,850,15,0,0,TRUE,TRUE,-1,1,FALSE,TRUE
"5724",2020-05-21,"Sevier",69,1,TRUE,TRUE,69,3639,3708,81,0,2,TRUE,TRUE,0,1,FALSE,TRUE
"5725",2020-05-21,"Shelby",4033,60,TRUE,TRUE,4033,42927,46960,1297,1,91,TRUE,TRUE,-39,1230,TRUE,TRUE
"5726",2020-05-21,"Smith",29,0,TRUE,FALSE,29,758,787,17,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"5727",2020-05-21,"Stewart",8,0,TRUE,FALSE,8,303,311,4,0,0,FALSE,TRUE,0,5,FALSE,TRUE
